nonce,entropy,uniqueness,zero_density,pattern_score,is_valid
3535581442,0,0,0,0,0
3535581186,0,0,0,0,0
3535580930,0,0,0,0,0
3535580674,0,0,0,0,0
3535580418,0,0,0,0,0
3535580162,0,0,0,0,0
3535579906,0,0,0,0,0
3535579650,0,0,0,0,0
3535579394,0,0,0,0,0
3535579138,0,0,0,0,0
3535578882,0,0,0,0,0
3535578626,0,0,0,0,0
3535578370,0,0,0,0,0
3535578114,0,0,0,0,0
3535577858,0,0,0,0,0
3535577602,0,0,0,0,0
3535577346,0,0,0,0,0
3535577090,0,0,0,0,0
3535576834,0,0,0,0,0
3535576578,0,0,0,0,0
3535576322,0,0,0,0,0
3535576066,0,0,0,0,0
3535575810,0,0,0,0,0
3535575554,0,0,0,0,0
3535575298,0,0,0,0,0
3535575042,0,0,0,0,0
3535574786,0,0,0,0,0
3535574530,0,0,0,0,0
3535574274,0,0,0,0,0
3535574018,0,0,0,0,0
3535573762,0,0,0,0,0
3535573506,0,0,0,0,0
3535573250,0,0,0,0,0
3535572994,0,0,0,0,0
3535572738,0,0,0,0,0
3535572482,0,0,0,0,0
3535572226,0,0,0,0,0
3535571970,0,0,0,0,0
3535571714,0,0,0,0,0
3535571458,0,0,0,0,0
3535571202,0,0,0,0,0
3535570946,0,0,0,0,0
3535570690,0,0,0,0,0
3535570434,0,0,0,0,0
3535570178,0,0,0,0,0
3535569922,0,0,0,0,0
3535569666,0,0,0,0,0
3535569410,0,0,0,0,0
3535569154,0,0,0,0,0
3535568898,0,0,0,0,0
3535535874,0,0,0,0,0
3535535618,0,0,0,0,0
3535535362,0,0,0,0,0
3535535106,0,0,0,0,0
3535534850,0,0,0,0,0
3535534594,0,0,0,0,0
3535534338,0,0,0,0,0
3535534082,0,0,0,0,0
3535533826,0,0,0,0,0
3535533570,0,0,0,0,0
3535533314,0,0,0,0,0
3535533058,0,0,0,0,0
3535532802,0,0,0,0,0
3535532546,0,0,0,0,0
3535532290,0,0,0,0,0
3535532034,0,0,0,0,0
3535531778,0,0,0,0,0
3535531522,0,0,0,0,0
3535531266,0,0,0,0,0
3535531010,0,0,0,0,0
3535530754,0,0,0,0,0
3535530498,0,0,0,0,0
3535530242,0,0,0,0,0
3535529986,0,0,0,0,0
3535529730,0,0,0,0,0
3535529474,0,0,0,0,0
3535529218,0,0,0,0,0
3535528962,0,0,0,0,0
3535528706,0,0,0,0,0
3535528450,0,0,0,0,0
3535528194,0,0,0,0,0
3535527938,0,0,0,0,0
3535527682,0,0,0,0,0
3535527426,0,0,0,0,0
3535527170,0,0,0,0,0
3535526914,0,0,0,0,0
3535526658,0,0,0,0,0
3535526402,0,0,0,0,0
3535526146,0,0,0,0,0
3535525890,0,0,0,0,0
3535525634,0,0,0,0,0
3535525378,0,0,0,0,0
3535525122,0,0,0,0,0
3535524866,0,0,0,0,0
3535524610,0,0,0,0,0
3535524354,0,0,0,0,0
3535524098,0,0,0,0,0
3535523842,0,0,0,0,0
3535523586,0,0,0,0,0
3535523330,0,0,0,0,0
3535523074,0,0,0,0,0
3535522818,0,0,0,0,0
3535522562,0,0,0,0,0
3535522306,0,0,0,0,0
3535522050,0,0,0,0,0
3535521794,0,0,0,0,0
3535521538,0,0,0,0,0
3535521282,0,0,0,0,0
3535521026,0,0,0,0,0
3535520770,0,0,0,0,0
3535520514,0,0,0,0,0
3535520258,0,0,0,0,0
3535520002,0,0,0,0,0
3535519746,0,0,0,0,0
3535519490,0,0,0,0,0
3535519234,0,0,0,0,0
3535518978,0,0,0,0,0
3535518722,0,0,0,0,0
3535518466,0,0,0,0,0
3535518210,0,0,0,0,0
3535517954,0,0,0,0,0
3535517698,0,0,0,0,0
3535517442,0,0,0,0,0
3535517186,0,0,0,0,0
3535516930,0,0,0,0,0
3535516674,0,0,0,0,0
3535516418,0,0,0,0,0
3535516162,0,0,0,0,0
3535515906,0,0,0,0,0
3535515650,0,0,0,0,0
3535515394,0,0,0,0,0
3535515138,0,0,0,0,0
3535514882,0,0,0,0,0
3535514626,0,0,0,0,0
3535514370,0,0,0,0,0
3535514114,0,0,0,0,0
3535513858,0,0,0,0,0
3535513602,0,0,0,0,0
3535513346,0,0,0,0,0
3535513090,0,0,0,0,0
3535512834,0,0,0,0,0
3535512578,0,0,0,0,0
3535512322,0,0,0,0,0
3535512066,0,0,0,0,0
3535511810,0,0,0,0,0
3535511554,0,0,0,0,0
3535511298,0,0,0,0,0
3535511042,0,0,0,0,0
3535510786,0,0,0,0,0
3535510530,0,0,0,0,0
3535510274,0,0,0,0,0
3535510018,0,0,0,0,0
3535509762,0,0,0,0,0
3535509506,0,0,0,0,0
3535509250,0,0,0,0,0
3535508994,0,0,0,0,0
3535508738,0,0,0,0,0
3535508482,0,0,0,0,0
3535508226,0,0,0,0,0
3535507970,0,0,0,0,0
3535507714,0,0,0,0,0
3535507458,0,0,0,0,0
3535507202,0,0,0,0,0
3535506946,0,0,0,0,0
3535506690,0,0,0,0,0
3535506434,0,0,0,0,0
3535506178,0,0,0,0,0
3535505922,0,0,0,0,0
3535505666,0,0,0,0,0
3535505410,0,0,0,0,0
3535505154,0,0,0,0,0
3535504898,0,0,0,0,0
3535504642,0,0,0,0,0
3535504386,0,0,0,0,0
3535504130,0,0,0,0,0
3535503874,0,0,0,0,0
3535503618,0,0,0,0,0
3535503362,0,0,0,0,0
3535470338,0,0,0,0,0
3535470082,0,0,0,0,0
3535469826,0,0,0,0,0
3535469570,0,0,0,0,0
3535469314,0,0,0,0,0
3535469058,0,0,0,0,0
3535468802,0,0,0,0,0
3535468546,0,0,0,0,0
3535468290,0,0,0,0,0
3535468034,0,0,0,0,0
3535467778,0,0,0,0,0
3535467522,0,0,0,0,0
3535467266,0,0,0,0,0
3535467010,0,0,0,0,0
3535466754,0,0,0,0,0
3535466498,0,0,0,0,0
3535466242,0,0,0,0,0
3535465986,0,0,0,0,0
3535465730,0,0,0,0,0
3535465474,0,0,0,0,0
3535465218,0,0,0,0,0
3535464962,0,0,0,0,0
3535464706,0,0,0,0,0
3535464450,0,0,0,0,0
3535464194,0,0,0,0,0
3535463938,0,0,0,0,0
3535463682,0,0,0,0,0
3535463426,0,0,0,0,0
3535463170,0,0,0,0,0
3535462914,0,0,0,0,0
3535462658,0,0,0,0,0
3535462402,0,0,0,0,0
3535462146,0,0,0,0,0
3535461890,0,0,0,0,0
3535461634,0,0,0,0,0
3535461378,0,0,0,0,0
3535461122,0,0,0,0,0
3535460866,0,0,0,0,0
3535460610,0,0,0,0,0
3535460354,0,0,0,0,0
3535460098,0,0,0,0,0
3535459842,0,0,0,0,0
3535459586,0,0,0,0,0
3535459330,0,0,0,0,0
3535459074,0,0,0,0,0
3535458818,0,0,0,0,0
3535458562,0,0,0,0,0
3535458306,0,0,0,0,0
3535458050,0,0,0,0,0
3535457794,0,0,0,0,0
3535457538,0,0,0,0,0
3535457282,0,0,0,0,0
3535457026,0,0,0,0,0
3535456770,0,0,0,0,0
3535456514,0,0,0,0,0
3535456258,0,0,0,0,0
3535456002,0,0,0,0,0
3535455746,0,0,0,0,0
3535455490,0,0,0,0,0
3535455234,0,0,0,0,0
3535454978,0,0,0,0,0
3535454722,0,0,0,0,0
3535454466,0,0,0,0,0
3535454210,0,0,0,0,0
3535453954,0,0,0,0,0
3535453698,0,0,0,0,0
3535453442,0,0,0,0,0
3535453186,0,0,0,0,0
3535452930,0,0,0,0,0
3535452674,0,0,0,0,0
3535452418,0,0,0,0,0
3535452162,0,0,0,0,0
3535451906,0,0,0,0,0
3535451650,0,0,0,0,0
3535451394,0,0,0,0,0
3535451138,0,0,0,0,0
3535450882,0,0,0,0,0
3535450626,0,0,0,0,0
3535450370,0,0,0,0,0
3535450114,0,0,0,0,0
3535449858,0,0,0,0,0
3535449602,0,0,0,0,0
3535449346,0,0,0,0,0
3535449090,0,0,0,0,0
3535448834,0,0,0,0,0
3535448578,0,0,0,0,0
3535448322,0,0,0,0,0
3535448066,0,0,0,0,0
3535447810,0,0,0,0,0
3535447554,0,0,0,0,0
3535447298,0,0,0,0,0
3535447042,0,0,0,0,0
3535446786,0,0,0,0,0
3535446530,0,0,0,0,0
3535446274,0,0,0,0,0
3535446018,0,0,0,0,0
3535445762,0,0,0,0,0
3535445506,0,0,0,0,0
3535445250,0,0,0,0,0
3535444994,0,0,0,0,0
3535444738,0,0,0,0,0
3535444482,0,0,0,0,0
3535444226,0,0,0,0,0
3535443970,0,0,0,0,0
3535443714,0,0,0,0,0
3535443458,0,0,0,0,0
3535443202,0,0,0,0,0
3535442946,0,0,0,0,0
3535442690,0,0,0,0,0
3535442434,0,0,0,0,0
3535442178,0,0,0,0,0
3535441922,0,0,0,0,0
3535441666,0,0,0,0,0
3535441410,0,0,0,0,0
3535441154,0,0,0,0,0
3535440898,0,0,0,0,0
3535440642,0,0,0,0,0
3535440386,0,0,0,0,0
3535440130,0,0,0,0,0
3535439874,0,0,0,0,0
3535439618,0,0,0,0,0
3535439362,0,0,0,0,0
3535439106,0,0,0,0,0
3535438850,0,0,0,0,0
3535438594,0,0,0,0,0
3535438338,0,0,0,0,0
3535438082,0,0,0,0,0
3535437826,0,0,0,0,0
3535404802,0,0,0,0,0
3535404546,0,0,0,0,0
3535404290,0,0,0,0,0
3535404034,0,0,0,0,0
3535403778,0,0,0,0,0
3535403522,0,0,0,0,0
3535403266,0,0,0,0,0
3535403010,0,0,0,0,0
3535402754,0,0,0,0,0
3535402498,0,0,0,0,0
3535402242,0,0,0,0,0
3535401986,0,0,0,0,0
3535401730,0,0,0,0,0
3535401474,0,0,0,0,0
3535401218,0,0,0,0,0
3535400962,0,0,0,0,0
3535400706,0,0,0,0,0
3535400450,0,0,0,0,0
3535400194,0,0,0,0,0
3535399938,0,0,0,0,0
3535399682,0,0,0,0,0
3535399426,0,0,0,0,0
3535399170,0,0,0,0,0
3535398914,0,0,0,0,0
3535398658,0,0,0,0,0
3535398402,0,0,0,0,0
3535398146,0,0,0,0,0
3535397890,0,0,0,0,0
3535397634,0,0,0,0,0
3535397378,0,0,0,0,0
3535397122,0,0,0,0,0
3535396866,0,0,0,0,0
3535396610,0,0,0,0,0
3535396354,0,0,0,0,0
3535396098,0,0,0,0,0
3535395842,0,0,0,0,0
3535395586,0,0,0,0,0
3535395330,0,0,0,0,0
3535395074,0,0,0,0,0
3535394818,0,0,0,0,0
3535394562,0,0,0,0,0
3535394306,0,0,0,0,0
3535394050,0,0,0,0,0
3535393794,0,0,0,0,0
3535393538,0,0,0,0,0
3535393282,0,0,0,0,0
3535393026,0,0,0,0,0
3535392770,0,0,0,0,0
3535392514,0,0,0,0,0
3535392258,0,0,0,0,0
3535392002,0,0,0,0,0
3535391746,0,0,0,0,0
3535391490,0,0,0,0,0
3535391234,0,0,0,0,0
3535390978,0,0,0,0,0
3535390722,0,0,0,0,0
3535390466,0,0,0,0,0
3535390210,0,0,0,0,0
3535389954,0,0,0,0,0
3535389698,0,0,0,0,0
3535389442,0,0,0,0,0
3535389186,0,0,0,0,0
3535388930,0,0,0,0,0
3535388674,0,0,0,0,0
3535388418,0,0,0,0,0
3535388162,0,0,0,0,0
3535387906,0,0,0,0,0
3535387650,0,0,0,0,0
3535387394,0,0,0,0,0
3535387138,0,0,0,0,0
3535386882,0,0,0,0,0
3535386626,0,0,0,0,0
3535386370,0,0,0,0,0
3535386114,0,0,0,0,0
3535385858,0,0,0,0,0
3535385602,0,0,0,0,0
3535385346,0,0,0,0,0
3535385090,0,0,0,0,0
3535384834,0,0,0,0,0
3535384578,0,0,0,0,0
3535384322,0,0,0,0,0
3535384066,0,0,0,0,0
3535383810,0,0,0,0,0
3535383554,0,0,0,0,0
3535383298,0,0,0,0,0
3535383042,0,0,0,0,0
3535382786,0,0,0,0,0
3535382530,0,0,0,0,0
3535382274,0,0,0,0,0
3535382018,0,0,0,0,0
3535381762,0,0,0,0,0
3535381506,0,0,0,0,0
3535381250,0,0,0,0,0
3535380994,0,0,0,0,0
3535380738,0,0,0,0,0
3535380482,0,0,0,0,0
3535380226,0,0,0,0,0
3535379970,0,0,0,0,0
3535379714,0,0,0,0,0
3535379458,0,0,0,0,0
3535379202,0,0,0,0,0
3535378946,0,0,0,0,0
3535378690,0,0,0,0,0
3535378434,0,0,0,0,0
3535378178,0,0,0,0,0
3535377922,0,0,0,0,0
3535377666,0,0,0,0,0
3535377410,0,0,0,0,0
3535377154,0,0,0,0,0
3535376898,0,0,0,0,0
3535376642,0,0,0,0,0
3535376386,0,0,0,0,0
3535376130,0,0,0,0,0
3535375874,0,0,0,0,0
3535375618,0,0,0,0,0
3535375362,0,0,0,0,0
3535375106,0,0,0,0,0
3535374850,0,0,0,0,0
3535374594,0,0,0,0,0
3535374338,0,0,0,0,0
3535374082,0,0,0,0,0
3535373826,0,0,0,0,0
3535373570,0,0,0,0,0
3535373314,0,0,0,0,0
3535373058,0,0,0,0,0
3535372802,0,0,0,0,0
3535372546,0,0,0,0,0
3535372290,0,0,0,0,0
3535339266,0,0,0,0,0
3535339010,0,0,0,0,0
3535338754,0,0,0,0,0
3535338498,0,0,0,0,0
3535338242,0,0,0,0,0
3535337986,0,0,0,0,0
3535337730,0,0,0,0,0
3535337474,0,0,0,0,0
3535337218,0,0,0,0,0
3535336962,0,0,0,0,0
3535336706,0,0,0,0,0
3535336450,0,0,0,0,0
3535336194,0,0,0,0,0
3535335938,0,0,0,0,0
3535335682,0,0,0,0,0
3535335426,0,0,0,0,0
3535335170,0,0,0,0,0
3535334914,0,0,0,0,0
3535334658,0,0,0,0,0
3535334402,0,0,0,0,0
3535334146,0,0,0,0,0
3535333890,0,0,0,0,0
3535333634,0,0,0,0,0
3535333378,0,0,0,0,0
3535333122,0,0,0,0,0
3535332866,0,0,0,0,0
3535332610,0,0,0,0,0
3535332354,0,0,0,0,0
3535332098,0,0,0,0,0
3535331842,0,0,0,0,0
3535331586,0,0,0,0,0
3535331330,0,0,0,0,0
3535331074,0,0,0,0,0
3535330818,0,0,0,0,0
3535330562,0,0,0,0,0
3535330306,0,0,0,0,0
3535330050,0,0,0,0,0
3535329794,0,0,0,0,0
3535329538,0,0,0,0,0
3535329282,0,0,0,0,0
3535329026,0,0,0,0,0
3535328770,0,0,0,0,0
3535328514,0,0,0,0,0
3535328258,0,0,0,0,0
3535328002,0,0,0,0,0
3535327746,0,0,0,0,0
3535327490,0,0,0,0,0
3535327234,0,0,0,0,0
3535326978,0,0,0,0,0
3535326722,0,0,0,0,0
3535326466,0,0,0,0,0
3535326210,0,0,0,0,0
3535325954,0,0,0,0,0
3535325698,0,0,0,0,0
3535325442,0,0,0,0,0
3535325186,0,0,0,0,0
3535324930,0,0,0,0,0
3535324674,0,0,0,0,0
3535324418,0,0,0,0,0
3535324162,0,0,0,0,0
3535323906,0,0,0,0,0
3535323650,0,0,0,0,0
3535323394,0,0,0,0,0
3535323138,0,0,0,0,0
3535322882,0,0,0,0,0
3535322626,0,0,0,0,0
3535322370,0,0,0,0,0
3535322114,0,0,0,0,0
3535321858,0,0,0,0,0
3535321602,0,0,0,0,0
3535321346,0,0,0,0,0
3535321090,0,0,0,0,0
3535320834,0,0,0,0,0
3535320578,0,0,0,0,0
3535320322,0,0,0,0,0
3535320066,0,0,0,0,0
3535319810,0,0,0,0,0
3536249346,0,0,0,0,0
3536249090,0,0,0,0,0
3536248834,0,0,0,0,0
3536248578,0,0,0,0,0
3536248322,0,0,0,0,0
3536248066,0,0,0,0,0
3536247810,0,0,0,0,0
3536247554,0,0,0,0,0
3536247298,0,0,0,0,0
3536247042,0,0,0,0,0
3536246786,0,0,0,0,0
3536246530,0,0,0,0,0
3536246274,0,0,0,0,0
3536246018,0,0,0,0,0
3536245762,0,0,0,0,0
3536245506,0,0,0,0,0
3536245250,0,0,0,0,0
3536244994,0,0,0,0,0
3536244738,0,0,0,0,0
3536244482,0,0,0,0,0
3536244226,0,0,0,0,0
3536243970,0,0,0,0,0
3536243714,0,0,0,0,0
3536243458,0,0,0,0,0
3536243202,0,0,0,0,0
3536242946,0,0,0,0,0
3536242690,0,0,0,0,0
3536242434,0,0,0,0,0
3536242178,0,0,0,0,0
3536241922,0,0,0,0,0
3536241666,0,0,0,0,0
3536241410,0,0,0,0,0
3536241154,0,0,0,0,0
3536240898,0,0,0,0,0
3536240642,0,0,0,0,0
3536240386,0,0,0,0,0
3536240130,0,0,0,0,0
3536239874,0,0,0,0,0
3536239618,0,0,0,0,0
3536239362,0,0,0,0,0
3536239106,0,0,0,0,0
3536238850,0,0,0,0,0
3536238594,0,0,0,0,0
3536238338,0,0,0,0,0
3536238082,0,0,0,0,0
3536237826,0,0,0,0,0
3536237570,0,0,0,0,0
3536237314,0,0,0,0,0
3536237058,0,0,0,0,0
3536236802,0,0,0,0,0
3536236546,0,0,0,0,0
3536236290,0,0,0,0,0
3536236034,0,0,0,0,0
3536235778,0,0,0,0,0
3536235522,0,0,0,0,0
3536235266,0,0,0,0,0
3536235010,0,0,0,0,0
3536234754,0,0,0,0,0
3536234498,0,0,0,0,0
3536234242,0,0,0,0,0
3536233986,0,0,0,0,0
3536233730,0,0,0,0,0
3536233474,0,0,0,0,0
3536233218,0,0,0,0,0
3536232962,0,0,0,0,0
3536232706,0,0,0,0,0
3536232450,0,0,0,0,0
3536232194,0,0,0,0,0
3536231938,0,0,0,0,0
3536231682,0,0,0,0,0
3536231426,0,0,0,0,0
3536231170,0,0,0,0,0
3536230914,0,0,0,0,0
3536230658,0,0,0,0,0
3536230402,0,0,0,0,0
3536230146,0,0,0,0,0
3536229890,0,0,0,0,0
3536229634,0,0,0,0,0
3536229378,0,0,0,0,0
3536229122,0,0,0,0,0
3536228866,0,0,0,0,0
3536228610,0,0,0,0,0
3536228354,0,0,0,0,0
3536228098,0,0,0,0,0
3536227842,0,0,0,0,0
3536227586,0,0,0,0,0
3536227330,0,0,0,0,0
3536227074,0,0,0,0,0
3536226818,0,0,0,0,0
3536226562,0,0,0,0,0
3536226306,0,0,0,0,0
3536226050,0,0,0,0,0
3536225794,0,0,0,0,0
3536225538,0,0,0,0,0
3536225282,0,0,0,0,0
3536225026,0,0,0,0,0
3536224770,0,0,0,0,0
3536224514,0,0,0,0,0
3536224258,0,0,0,0,0
3536191234,0,0,0,0,0
3536190978,0,0,0,0,0
3536190722,0,0,0,0,0
3536190466,0,0,0,0,0
3536190210,0,0,0,0,0
3536189954,0,0,0,0,0
3536189698,0,0,0,0,0
3536189442,0,0,0,0,0
3536189186,0,0,0,0,0
3536188930,0,0,0,0,0
3536188674,0,0,0,0,0
3536188418,0,0,0,0,0
3536188162,0,0,0,0,0
3536187906,0,0,0,0,0
3536187650,0,0,0,0,0
3536187394,0,0,0,0,0
3536187138,0,0,0,0,0
3536186882,0,0,0,0,0
3536186626,0,0,0,0,0
3536186370,0,0,0,0,0
3536186114,0,0,0,0,0
3536185858,0,0,0,0,0
3536185602,0,0,0,0,0
3536185346,0,0,0,0,0
3536185090,0,0,0,0,0
3536184834,0,0,0,0,0
3536184578,0,0,0,0,0
3536184322,0,0,0,0,0
3536184066,0,0,0,0,0
3536183810,0,0,0,0,0
3536183554,0,0,0,0,0
3536183298,0,0,0,0,0
3536183042,0,0,0,0,0
3536182786,0,0,0,0,0
3536182530,0,0,0,0,0
3536182274,0,0,0,0,0
3536182018,0,0,0,0,0
3536181762,0,0,0,0,0
3536181506,0,0,0,0,0
3536181250,0,0,0,0,0
3536180994,0,0,0,0,0
3536180738,0,0,0,0,0
3536180482,0,0,0,0,0
3536180226,0,0,0,0,0
3536179970,0,0,0,0,0
3536179714,0,0,0,0,0
3536179458,0,0,0,0,0
3536179202,0,0,0,0,0
3536178946,0,0,0,0,0
3536178690,0,0,0,0,0
3536178434,0,0,0,0,0
3536178178,0,0,0,0,0
3536177922,0,0,0,0,0
3536177666,0,0,0,0,0
3536177410,0,0,0,0,0
3536177154,0,0,0,0,0
3536176898,0,0,0,0,0
3536176642,0,0,0,0,0
3536176386,0,0,0,0,0
3536176130,0,0,0,0,0
3536175874,0,0,0,0,0
3536175618,0,0,0,0,0
3536175362,0,0,0,0,0
3536175106,0,0,0,0,0
3536174850,0,0,0,0,0
3536174594,0,0,0,0,0
3536174338,0,0,0,0,0
3536174082,0,0,0,0,0
3536173826,0,0,0,0,0
3536173570,0,0,0,0,0
3536173314,0,0,0,0,0
3536173058,0,0,0,0,0
3536172802,0,0,0,0,0
3536172546,0,0,0,0,0
3536172290,0,0,0,0,0
3536172034,0,0,0,0,0
3536171778,0,0,0,0,0
3536171522,0,0,0,0,0
3536171266,0,0,0,0,0
3536171010,0,0,0,0,0
3536170754,0,0,0,0,0
3536170498,0,0,0,0,0
3536170242,0,0,0,0,0
3536169986,0,0,0,0,0
3536169730,0,0,0,0,0
3536169474,0,0,0,0,0
3536169218,0,0,0,0,0
3536168962,0,0,0,0,0
3536168706,0,0,0,0,0
3536168450,0,0,0,0,0
3536168194,0,0,0,0,0
3536167938,0,0,0,0,0
3536167682,0,0,0,0,0
3536167426,0,0,0,0,0
3536167170,0,0,0,0,0
3536166914,0,0,0,0,0
3536166658,0,0,0,0,0
3536166402,0,0,0,0,0
3536166146,0,0,0,0,0
3536165890,0,0,0,0,0
3536165634,0,0,0,0,0
3536165378,0,0,0,0,0
3536165122,0,0,0,0,0
3536164866,0,0,0,0,0
3536164610,0,0,0,0,0
3536164354,0,0,0,0,0
3536164098,0,0,0,0,0
3536163842,0,0,0,0,0
3536163586,0,0,0,0,0
3536163330,0,0,0,0,0
3536163074,0,0,0,0,0
3536162818,0,0,0,0,0
3536162562,0,0,0,0,0
3536162306,0,0,0,0,0
3536162050,0,0,0,0,0
3536161794,0,0,0,0,0
3536161538,0,0,0,0,0
3536161282,0,0,0,0,0
3536161026,0,0,0,0,0
3536160770,0,0,0,0,0
3536160514,0,0,0,0,0
3536160258,0,0,0,0,0
3536160002,0,0,0,0,0
3536159746,0,0,0,0,0
3536159490,0,0,0,0,0
3536159234,0,0,0,0,0
3536158978,0,0,0,0,0
3536158722,0,0,0,0,0
3536125698,0,0,0,0,0
3536125442,0,0,0,0,0
3536125186,0,0,0,0,0
3536124930,0,0,0,0,0
3536124674,0,0,0,0,0
3536124418,0,0,0,0,0
3536124162,0,0,0,0,0
3536123906,0,0,0,0,0
3536123650,0,0,0,0,0
3536123394,0,0,0,0,0
3536123138,0,0,0,0,0
3536122882,0,0,0,0,0
3536122626,0,0,0,0,0
3536122370,0,0,0,0,0
3536122114,0,0,0,0,0
3536121858,0,0,0,0,0
3536121602,0,0,0,0,0
3536121346,0,0,0,0,0
3536121090,0,0,0,0,0
3536120834,0,0,0,0,0
3536120578,0,0,0,0,0
3536120322,0,0,0,0,0
3536120066,0,0,0,0,0
3536119810,0,0,0,0,0
3536119554,0,0,0,0,0
3536119298,0,0,0,0,0
3536119042,0,0,0,0,0
3536118786,0,0,0,0,0
3536118530,0,0,0,0,0
3536118274,0,0,0,0,0
3536118018,0,0,0,0,0
3536117762,0,0,0,0,0
3536117506,0,0,0,0,0
3536117250,0,0,0,0,0
3536116994,0,0,0,0,0
3536116738,0,0,0,0,0
3536116482,0,0,0,0,0
3536116226,0,0,0,0,0
3536115970,0,0,0,0,0
3536115714,0,0,0,0,0
3536115458,0,0,0,0,0
3536115202,0,0,0,0,0
3536114946,0,0,0,0,0
3536114690,0,0,0,0,0
3536114434,0,0,0,0,0
3536114178,0,0,0,0,0
3536113922,0,0,0,0,0
3536113666,0,0,0,0,0
3536113410,0,0,0,0,0
3536113154,0,0,0,0,0
3536112898,0,0,0,0,0
3536112642,0,0,0,0,0
3536112386,0,0,0,0,0
3536112130,0,0,0,0,0
3536111874,0,0,0,0,0
3536111618,0,0,0,0,0
3536111362,0,0,0,0,0
3536111106,0,0,0,0,0
3536110850,0,0,0,0,0
3536110594,0,0,0,0,0
3536110338,0,0,0,0,0
3536110082,0,0,0,0,0
3536109826,0,0,0,0,0
3536109570,0,0,0,0,0
3536109314,0,0,0,0,0
3536109058,0,0,0,0,0
3536108802,0,0,0,0,0
3536108546,0,0,0,0,0
3536108290,0,0,0,0,0
3536108034,0,0,0,0,0
3536107778,0,0,0,0,0
3536107522,0,0,0,0,0
3536107266,0,0,0,0,0
3536107010,0,0,0,0,0
3536106754,0,0,0,0,0
3536106498,0,0,0,0,0
3536106242,0,0,0,0,0
3536105986,0,0,0,0,0
3536105730,0,0,0,0,0
3536105474,0,0,0,0,0
3536105218,0,0,0,0,0
3536104962,0,0,0,0,0
3536104706,0,0,0,0,0
3536104450,0,0,0,0,0
3536104194,0,0,0,0,0
3536103938,0,0,0,0,0
3536103682,0,0,0,0,0
3536103426,0,0,0,0,0
3536103170,0,0,0,0,0
3536102914,0,0,0,0,0
3536102658,0,0,0,0,0
3536102402,0,0,0,0,0
3536102146,0,0,0,0,0
3536101890,0,0,0,0,0
3536101634,0,0,0,0,0
3536101378,0,0,0,0,0
3536101122,0,0,0,0,0
3536100866,0,0,0,0,0
3536100610,0,0,0,0,0
3536100354,0,0,0,0,0
3536100098,0,0,0,0,0
3536099842,0,0,0,0,0
3536099586,0,0,0,0,0
3536099330,0,0,0,0,0
3536099074,0,0,0,0,0
3536098818,0,0,0,0,0
3536098562,0,0,0,0,0
3536098306,0,0,0,0,0
3536098050,0,0,0,0,0
3536097794,0,0,0,0,0
3536097538,0,0,0,0,0
3536097282,0,0,0,0,0
3536097026,0,0,0,0,0
3536096770,0,0,0,0,0
3536096514,0,0,0,0,0
3536096258,0,0,0,0,0
3536096002,0,0,0,0,0
3536095746,0,0,0,0,0
3536095490,0,0,0,0,0
3536095234,0,0,0,0,0
3536094978,0,0,0,0,0
3536094722,0,0,0,0,0
3536094466,0,0,0,0,0
3536094210,0,0,0,0,0
3536093954,0,0,0,0,0
3536093698,0,0,0,0,0
3536093442,0,0,0,0,0
3536093186,0,0,0,0,0
3536060162,0,0,0,0,0
3536059906,0,0,0,0,0
3536059650,0,0,0,0,0
3536059394,0,0,0,0,0
3536059138,0,0,0,0,0
3536058882,0,0,0,0,0
3536058626,0,0,0,0,0
3536058370,0,0,0,0,0
3536058114,0,0,0,0,0
3536057858,0,0,0,0,0
3536057602,0,0,0,0,0
3536057346,0,0,0,0,0
3536057090,0,0,0,0,0
3536056834,0,0,0,0,0
3536056578,0,0,0,0,0
3536056322,0,0,0,0,0
3536056066,0,0,0,0,0
3536055810,0,0,0,0,0
3536055554,0,0,0,0,0
3536055298,0,0,0,0,0
3536055042,0,0,0,0,0
3536054786,0,0,0,0,0
3536054530,0,0,0,0,0
3536054274,0,0,0,0,0
3536054018,0,0,0,0,0
3536053762,0,0,0,0,0
3536053506,0,0,0,0,0
3536053250,0,0,0,0,0
3536052994,0,0,0,0,0
3536052738,0,0,0,0,0
3536052482,0,0,0,0,0
3536052226,0,0,0,0,0
3536051970,0,0,0,0,0
3536051714,0,0,0,0,0
3536051458,0,0,0,0,0
3536051202,0,0,0,0,0
3536050946,0,0,0,0,0
3536050690,0,0,0,0,0
3536050434,0,0,0,0,0
3536050178,0,0,0,0,0
3536049922,0,0,0,0,0
3536049666,0,0,0,0,0
3536049410,0,0,0,0,0
3536049154,0,0,0,0,0
3536048898,0,0,0,0,0
3536048642,0,0,0,0,0
3536048386,0,0,0,0,0
3536048130,0,0,0,0,0
3536047874,0,0,0,0,0
3536047618,0,0,0,0,0
3536047362,0,0,0,0,0
3536047106,0,0,0,0,0
3536046850,0,0,0,0,0
3536046594,0,0,0,0,0
3536046338,0,0,0,0,0
3536046082,0,0,0,0,0
3536045826,0,0,0,0,0
3536045570,0,0,0,0,0
3536045314,0,0,0,0,0
3536045058,0,0,0,0,0
3536044802,0,0,0,0,0
3536044546,0,0,0,0,0
3536044290,0,0,0,0,0
3536044034,0,0,0,0,0
3536043778,0,0,0,0,0
